object_id,kind,hate,group,attack_severity,definition_verdict,adopted_definition,source_fit,query_fit,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,acceptance_mode,pre_acceptance_field_provenance,source_snapshot
demo:7927,demo,hate,"[""Racism"", ""others""]",2,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:7959,demo,hate,"[""others""]",1,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:796,demo,non-hate,"[""Racism"", ""Region""]",0,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:857,demo,non-hate,"[""LGBTQ""]",0,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:867,demo,hate,"[""Racism"", ""others""]",2,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:877,demo,hate,"[""LGBTQ""]",1,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:924,demo,hate,"[""Region"", ""Sexism""]",2,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:936,demo,hate,"[""Region""]",2,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:986,demo,hate,"[""Region""]",2,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:996,demo,non-hate,"[""Racism"", ""Region"", ""Sexism""]",0,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
hit:1128:demo:1180:lex-0073:sense:01:5:8,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1128:demo:387:lex-0282:sense:01:6:8,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:1509:lex-0185:sense:01:0:2,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:1509:lex-0438:sense:01:8:10,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:2682:lex-0069:sense:01:20:22,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:2682:lex-0731:sense:01:35:37,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6114:lex-0068:sense:01:22:24,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6114:lex-0068:sense:01:47:49,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6114:lex-0068:sense:01:52:54,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6114:lex-0068:sense:01:7:9,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6114:lex-0069:sense:01:13:15,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6114:lex-0185:sense:01:29:31,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6852:lex-0032:sense:01:0:3,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6852:lex-0069:sense:01:14:16,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""user_discussion""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:6852:lex-0069:sense:01:25:27,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""user_discussion""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:7464:lex-0112:sense:01:0:2,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:7464:lex-0112:sense:01:24:26,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1160:demo:7959:lex-0455:sense:01:5:8,hit,,,,,,uncertain,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""user_discussion""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1292:demo:2554:lex-0525:sense:01:3:8,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1292:demo:2759:lex-0455:sense:01:33:36,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1292:query:1292:lex-0527:sense:01:0:5,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1746:demo:1859:lex-0129:sense:01:26:28,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1746:demo:2445:lex-0119:sense:01:23:25,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1746:demo:6644:lex-0069:sense:01:10:12,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1746:demo:7880:lex-0532:sense:01:6:7,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1746:query:1746:lex-0453:sense:01:10:12,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1746:query:1746:lex-new-85a9a8e7d39af4a3:sense:01:18:19,hit,,,,,,valid_sense,applicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3619:lex-0057:sense:01:114:116,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3619:lex-0057:sense:01:142:144,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3619:lex-0117:sense:01:45:48,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3619:lex-0117:sense:01:8:11,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3749:lex-0069:sense:01:66:68,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3749:lex-0090:sense:01:119:121,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3749:lex-0090:sense:01:129:131,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3749:lex-0090:sense:01:15:17,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3749:lex-0090:sense:01:9:11,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:3749:lex-0679:sense:01:81:83,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:5135:lex-0117:sense:01:66:69,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:6083:lex-0267:sense:01:53:54,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""user_discussion""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:6083:lex-0327:sense:01:29:31,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:6083:lex-0327:sense:01:36:38,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:6083:lex-0327:sense:01:59:61,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:6083:lex-0506:sense:01:41:44,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:7556:lex-0494:sense:01:88:90,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:7694:lex-0048:sense:01:24:26,hit,,,,,,valid_sense,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
hit:1900:demo:936:lex-0008:sense:01:41:42,hit,,,,,,substring_mismatch,inapplicable,,,,,,explicit_user_bulk_acceptance,"{""query_fit"": ""ai_note"", ""source_fit"": ""ai_note""}","{""path"": ""resource-reviews-v1/hits/snapshots/dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b/reviews.json"", ""sha256"": ""dd12bb63a72611923b53c6bd9f92d78af71ea995274eb860d1182c4c9bf3246b""}"
