object_id,query_id,demo_id,query_text,demo_text,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,topic_hate_provenance,topic_group_provenance,rule_hate_provenance,rule_group_provenance,lexicon_risk_provenance,assessment_status,note_ai
relation:2297:4352,2297,4352,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,两性关系中掌握了话语权，定义价值，可以写小作文。男人有权力一样有，但是男人的责任女人就没有了。不能要求女人贤良淑德和贞操但依旧要求男人承受大部分经济社会责任扮演供养者角色。全世界大部分国家法律偏向女性。男人在两性舆论阵地上一再失守，从处女情结开始再到年龄要求未来还会攻击亲子情节，对女人有纯洁任何要求都是封建对男人依旧要彩礼物质。女人已经实现了东食西宿。我记得初中时都是不是处女一样好这种为非处辩解的言论，流产都是很难想象的事情。再到我的过去你管不着，我要怀谁的孩子我说了算，尽管她可能有老公（提一句这是有法律和案例支持的）。而男人呢，只会被要求更多以前只要物质，现在还要提供情绪价值和长相好。女人不关心生活中与自己无关的东西不关注宏大叙事，抱团专精与两性领域现在已经取得了极大的成果。,partial,none,none,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,话语权或团结只有宽泛叙事联系；男女关系、男性基因不能为性少数政治叙事提供具体规则。 词典来源：操=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:924,2297,924,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,中国男人超强的繁殖欲，也许我们的基因就决定了我们不团结，所以才需要高喊团结的口号，而国外大多数人泽不需要这些毒鸡汤就能看破实物的本质,partial,none,none,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,话语权或团结只有宽泛叙事联系；男女关系、男性基因不能为性少数政治叙事提供具体规则。 词典来源：鸡=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:3502,2297,3502,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,异性恋一样有骗婚，一样有仇女，直男的大男子主义盛行更导致女性地位下降??,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都涉及性取向群体及性别关系，示例质疑异性恋问题也普遍存在，查询抹消性少数并辱骂；认可的命题和对象不同。 词典来源：骗婚=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:5394,2297,5394,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,我感觉西方的教会拒绝甚至诅咒同性恋是对他们信仰的维护。我也不容我的信仰被玷污。当然，西方炼铜的，该怎么死怎么死。在我的生活中，只要txl不干扰他人并强迫接受，那可以理解。当然，不诅咒已经是最大的克制了。不祝福，不喜欢。,direct,direct,partial,direct,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同性恋这一具体性取向群体与查询已确认的性少数所指对应，关键LGBTQ判断直接；不同立场不能照搬到hate。 词典来源：txl=yes；炼铜=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:4272,2297,4272,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,我没看到他原来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,none,none,none,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,跨种族婚恋的好恶与性少数身份政治主旨不同；不能凭亲密关系和歧视两个上位概念判断相关。 词典来源：崇洋媚外=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:7499,2297,7499,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,"不认可你的想法其实，我们国家是一个很传统很保守的国家，对于同性恋也是很保守，对于同性恋平权的话题基本是禁止不让谈的，只能说，不幸之中的万幸，因为，异性歧视同也是不对的，同样，支持同性也是不对的，都不是政治正确，政治正确的是从来不谈它，当它不存在。所以，我们作为同唯一能做的就是，当被人嘲笑殴打时不惜一切代价保护自己，不要被恶意重伤，骄傲地做好自己，通过努力向自己证明自己是成功的，幸福的，然后也不用理会歧视同的言论，尊重他们,毕竟，在当前的政治舆论下，歧视与否都是错的，对的是当它不存在。",direct,direct,partial,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同性恋这一具体性取向群体与查询已确认的性少数所指对应，关键LGBTQ判断直接；不同立场不能照搬到hate。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:2598,2297,2598,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,本质上是我们不识字，没胆量，才被人当了殖民地。。资本说白了就是一只蚂蚁而已，想捏死就捏死，连个p都不算。第二天早上一起来，资本可能就被没收全部财产了。,partial,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都使用资本话语及动物比喻，但示例的蚂蚁指抽象资本，查询过街老鼠指人群；对象差异影响攻击成立及group。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:7823,2297,7823,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,哦哦，真可怜呢，只能说不要一击脱离就拉黑哦，他说这个和反封建无关，你就来跳脚了呢[脱单doge]，仿佛在证明这种虚构抄袭的作品没有封建的原素呢，什么封建余孽残余[表情]。学会了几个词就开始乱用，来找寻自己的存在感，真是可怜你是呢。真的，家里没有人吗？太可怜了吧？家里没人照顾孤单寂寞就来网上喷粪了，所以来网络找寻存在感。[脱单doge]真抱歉，戳住你的痛处了呢。你可以继续说，我当然能包容你的。因为家里面没人照顾你，自己没有亲人，来网上喷粪，结果还被戳穿了，好痛苦哦。一击脱离是真的很好笑哦,none,none,none,none,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,个人网络争吵与性少数身份政治无具体主题或推理对应；不能仅因都包含辱骂就判相关。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1900:7556,1900,7556,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,江浙沪不黑其他省份就不错了，2002年黑山东多宝鱼药物残留超标的是哪里？给山东造成了40多亿的损失。2015年的山东青岛大虾事件，是哪里的食客吃霸王餐倒打一耙？2019年的山大学伴事件是哪里媒体带头炒作出来的？2020年上海的自媒体同时炒作山东理工大学学生虐猫和山东烟台鲍毓明xx养女。经常黑山东的财经专家叶檀是哪里的？骂一亿山东人不如z的大学生是宇宙省的。骂全国的许女是哪里的？,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都涉及地域歧视与媒体网络传播，示例推断事件来源，查询报告九头鸟黑称；原事件和作者是否认可攻击分别判断。 词典来源：学伴=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1900:3619,1900,3619,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,direct,direct,partial,direct,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均报告网上针对省份的地域黑，示例明确为居民辩护，查询解释黑称；身份对象直接对应，立场论证不同。 词典来源：黑子=yes；地域黑=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1900:7694,1900,7694,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,本来就是一帮没啥别的只能靠地域来包装自己优越感的傻*，网上输出暴论自我安慰图一乐罢了。,direct,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同谈网络地域黑，示例另辱骂制造地域优越感者，查询只转述；地域话题不等于对同一群体实施攻击。 词典来源：傻*=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1900:191,1900,191,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,先自己调查下好吧，南方系更多好像说的是广东，而且这也是实话，南方系媒体系统性BBC操作还少吗？你一个南方老百姓跟着他们冲锋陷阵啥？大家都是普通老百姓没必要。,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均涉及网络地域指控及其含义，示例区分媒体系统和南方百姓；可比较机构与居民身份，不能互补具体事件。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
