condition_id	query_id	query_short_id	family_id	lexicon_arm	demo_arm	condition_group	lexicon_ids	demo_ids	demo_answers	focal_relation_dimension	foreground_relation_proposal	foreground_focal_word	qwen8b_prompt_sha256	human_adoption	eligible_for_GPU	construction_stratum
CMAD-XC-Q4-L1-D10	CMAD-XC-Q4	XC-Q4	CMAD-XC	L1	D10	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	6dc79313b6319da943443cde3e1764411c4ab4e58d748623bc68ac4e09332856	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L1-D01	CMAD-XC-Q4	XC-Q4	CMAD-XC	L1	D01	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	4174b10ec9d2d680b29708e54ab645aaafb4c5fb79e5a3ba408fb66a40dc2cc7	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L1-D00	CMAD-XC-Q4	XC-Q4	CMAD-XC	L1	D00	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-L-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	absent	3128c1ef078cecbc033039db66403b117fb3f648095bfee12655134324e23db0	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L2-D0	CMAD-XC-Q4	XC-Q4	CMAD-XC	L2	D0	core	"[""CMAD-XC-L2""]"	[]	[]	semantic_reference_fit			c76efb592c8ac99e1fe26304f63add99bd1585368f00709ac60b9d00d939c127	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L2-D11	CMAD-XC-Q4	XC-Q4	CMAD-XC	L2	D11	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-F-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	present	11f5b066a9172351b52471465866ebed50b186dfc68076135c8a2f25b967dd19	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L2-D10	CMAD-XC-Q4	XC-Q4	CMAD-XC	L2	D10	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	0eeb3cfa3b7ee5609993bf4dbec081e07c6e5ae888dbddac105c66b812c23e25	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L2-D01	CMAD-XC-Q4	XC-Q4	CMAD-XC	L2	D01	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	f83e51f2aa7614951867e2fe4fad9b5e24af1e3d34d9dce7c793ed277837a0b7	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L2-D00	CMAD-XC-Q4	XC-Q4	CMAD-XC	L2	D00	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-L-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	absent	37271b3347ee9403e1ca00fe88e0c3e1b486d7fdf4897af689904b777aaa7ac7	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-N-D0	CMAD-XC-Q4	XC-Q4	CMAD-XC	N	D0	neutral_diagnostic	"[""CMAD-XC-N""]"	[]	[]	semantic_reference_fit			929296e126b9adc4e0bf8827d545b14c20ff4c2b1e626131acef1f9cc17966b2	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-N-D10	CMAD-XC-Q4	XC-Q4	CMAD-XC	N	D10	neutral_diagnostic	"[""CMAD-XC-N""]"	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	e9312f0e96c4665294eba12d275e807b8a00eae27777df2ba3fcb2fae90bfb13	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-N-D01	CMAD-XC-Q4	XC-Q4	CMAD-XC	N	D01	neutral_diagnostic	"[""CMAD-XC-N""]"	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	fb261305e1e823affcfb5f9c0c1d2dec1f604461cfafda8575e79301c2468f2f	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L0-D10S	CMAD-XC-Q4	XC-Q4	CMAD-XC	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-XC-D-F-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	e62a6f6a6e9e71abeaab294ceaa4a11e7488fcfae6b64f9752b534c032618b8a	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L0-D01S	CMAD-XC-Q4	XC-Q4	CMAD-XC	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-XC-D-L-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	b0f93f52cefb9a1597e8ae68afc68fe28ca966a08a67bf4ff4b1a84abbf305cd	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L1-D10S	CMAD-XC-Q4	XC-Q4	CMAD-XC	L1	D10S	label_mapping_diagnostic	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-F-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	8e1de6c9f5217181b5de51fbf869b78edc4b22457e7d944f7b8b15e781d8d337	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L1-D01S	CMAD-XC-Q4	XC-Q4	CMAD-XC	L1	D01S	label_mapping_diagnostic	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-L-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	5e78c7da3ec3869ebeedb163114de9bdbd0e1520b34361feaea330c4f10aab4f	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L2-D10S	CMAD-XC-Q4	XC-Q4	CMAD-XC	L2	D10S	label_mapping_diagnostic	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-F-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	3f5efae3588e8fb13d3b65cd966da9da7ff0b5ed7e7ac4a2d1668bf29936031a	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L2-D01S	CMAD-XC-Q4	XC-Q4	CMAD-XC	L2	D01S	label_mapping_diagnostic	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-L-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	04d0fb988c2a35d9628f77d2678a946538482bb001c52363a5a74464b5add112	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-JSC-Q1-L0-D0	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L0	D0	core	[]	[]	[]	semantic_reference_fit			01db2a7407b770c034b0794fc1ee32610f9950f24b1309c3f9257dcbd489f549		False	B_word_explanation
CMAD-JSC-Q1-L0-D11	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L0	D11	core	[]	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	9b035fa41cde01a6632753787c8b7e40b2a721dfaa541677d5079f90e28e737b		False	B_word_explanation
CMAD-JSC-Q1-L0-D10	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L0	D10	core	[]	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	10d156736192e7ec3de7e6d14939fb92978dc8d38da8a699841d441aeb50ae5b		False	B_word_explanation
CMAD-JSC-Q1-L0-D01	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L0	D01	core	[]	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	b72cd248d050ef78ca8ba09e97cbcf1302a3ec5060844c28767af211e8533555		False	B_word_explanation
CMAD-JSC-Q1-L0-D00	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L0	D00	core	[]	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	4e6a79ab608fc352cc13214648d69387e24e88522a27de519cf363697a1a242d		False	B_word_explanation
CMAD-JSC-Q1-L1-D0	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L1	D0	core	"[""CMAD-JSC-L1""]"	[]	[]	semantic_reference_fit			c30d7bcd73b55feaf2c8ee26ea9e05ba522c9c8a73b27cdf93a1720c00d78989		False	B_word_explanation
CMAD-JSC-Q1-L1-D11	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L1	D11	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	e4b9c537cbc1be6b1b2252021a3c22ba69c47a5fe7a70c9890567273d394625f		False	B_word_explanation
CMAD-JSC-Q1-L1-D10	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L1	D10	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	050e068c94ffa4fca548f308570e16a550025860d71640dcb64cae69e5ad17e8		False	B_word_explanation
CMAD-JSC-Q1-L1-D01	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L1	D01	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	db50217e0f41228f84b88e8f7f0b29e63695954a6e45603cca17da696751d515		False	B_word_explanation
CMAD-JSC-Q1-L1-D00	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L1	D00	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	153761b572e539c1637c13ca081079d8148ed51eebfab555ed2c8f4c130ca341		False	B_word_explanation
CMAD-JSC-Q1-L2-D0	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L2	D0	core	"[""CMAD-JSC-L2""]"	[]	[]	semantic_reference_fit			49c0a07098b510b6661eca07ac2a6dc29048f5171695de8111d2ad20f745de9d		False	B_word_explanation
CMAD-JSC-Q1-L2-D11	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L2	D11	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	d8836d4a9d48ff5e68c94873e0ad88bd56d5c77162093bfbdaee00b061523839		False	B_word_explanation
CMAD-JSC-Q1-L2-D10	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L2	D10	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	e5a18e2004d6776920cf7542841c4c701e006e8b2a50b7aced793814faa9f019		False	B_word_explanation
CMAD-JSC-Q1-L2-D01	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L2	D01	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	2d270ef331a556deda34d77d1f93259ebac1d9613ac8d95e7309a2bac8fbc492		False	B_word_explanation
CMAD-JSC-Q1-L2-D00	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L2	D00	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	edd40f014fc4aae11b1148d65c76184b5a3685960f10c7e0b40465c951f8a72e		False	B_word_explanation
CMAD-JSC-Q1-N-D0	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	N	D0	neutral_diagnostic	"[""CMAD-JSC-N""]"	[]	[]	semantic_reference_fit			3582aa816a02e5b0ec7a92e81abb75fae743f3f8c6c67d231e5be1602501a467		False	B_word_explanation
CMAD-JSC-Q1-N-D10	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	N	D10	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	d10e4f9f5d286ad183ba165c7bc611e92a51b5297d93298757de4d9733c0ed4a		False	B_word_explanation
CMAD-JSC-Q1-N-D01	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	N	D01	neutral_diagnostic	"[""CMAD-JSC-N""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	194e15f65a76765d06bfce24972137cf520c8afa313dbffadf1c60a4acc0531f		False	B_word_explanation
CMAD-JSC-Q1-L0-D10S	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-L-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	b11a390c351034d5d8cb8122789152f42392040cf553776de637cb928ce05111		False	B_word_explanation
CMAD-JSC-Q1-L0-D01S	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-JSC-D-F-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	8f4ddc8e72f8ffc0d1e1738d221cacba36d0e07a46a99f6466b1af761fc62969		False	B_word_explanation
CMAD-JSC-Q1-L1-D10S	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L1	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	d8d9e497ce15e276c854071e664821b8315f6d794afa2b74ed42a829af02c03a		False	B_word_explanation
CMAD-JSC-Q1-L1-D01S	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L1	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	f3ded63af2c8631e5022fba6bbc382d99f12f030efaa81d3b3d2ff4d372af8ba		False	B_word_explanation
CMAD-JSC-Q1-L2-D10S	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L2	D10S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-A-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	798dfc9beb38798a0a5604ca4a4fe7002f9d42fc2296bddede20545623735715		False	B_word_explanation
CMAD-JSC-Q1-L2-D01S	CMAD-JSC-Q1	JSC-Q1	CMAD-JSC	L2	D01S	label_mapping_diagnostic	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-P-SWAP"", ""CMAD-JSC-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	ece9c9484e8e56febb625b00dfaa658f541fbf2fef93d67b54e8d1a107cae7a6		False	B_word_explanation
CMAD-JSC-Q2-L0-D0	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L0	D0	core	[]	[]	[]	semantic_reference_fit			3ac828446bfb6a28ba7a06c998a290dee986e5cfa3c81cd8404ef4ebf051c713		False	B_word_explanation
CMAD-JSC-Q2-L0-D11	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L0	D11	core	[]	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	a0ced1f4b78b068b80c4ab00cf288cec084e5e5d9bdd54a8631c3c7c2ca9a4a9		False	B_word_explanation
CMAD-JSC-Q2-L0-D10	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L0	D10	core	[]	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	4fbe4350b466b16976e9370efe17fcaea09b86919ca510da4bed73273fbafa0e		False	B_word_explanation
CMAD-JSC-Q2-L0-D01	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L0	D01	core	[]	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	f7faaf6b10aed58108f139152d1534cacb9d42aad9a536aef56e0a7f17e290a9		False	B_word_explanation
CMAD-JSC-Q2-L0-D00	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L0	D00	core	[]	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	36588f9092090f0aa55e6797e4ec4d058779804d4f240de8b5a441033a7ee85c		False	B_word_explanation
CMAD-JSC-Q2-L1-D0	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L1	D0	core	"[""CMAD-JSC-L1""]"	[]	[]	semantic_reference_fit			a7ef51c04b766cfee664ea6b71fed56b2da57c087bd36b10dca9001606b25bf7		False	B_word_explanation
CMAD-JSC-Q2-L1-D11	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L1	D11	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	5a397c6cd3de4b80d77aa677370f33b6cfa48da5b77dbb8d8abfef2c1d26a9c3		False	B_word_explanation
CMAD-JSC-Q2-L1-D10	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L1	D10	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	6c8e64393c22bd47980ffa8dc0f848f97f93c5367392288987c562bacdc30728		False	B_word_explanation
CMAD-JSC-Q2-L1-D01	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L1	D01	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	8010904c21198a9be2aa2fe5752617d82b4b1288080297ada91cc316e123c169		False	B_word_explanation
CMAD-JSC-Q2-L1-D00	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L1	D00	core	"[""CMAD-JSC-L1""]"	"[""CMAD-JSC-D-F-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	45ec435c0f705213d17d3d3e78c37a484a250eb706a6bcb6fdbb61f8421ead77		False	B_word_explanation
CMAD-JSC-Q2-L2-D0	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L2	D0	core	"[""CMAD-JSC-L2""]"	[]	[]	semantic_reference_fit			a7a56162ab26a0d7e5ae18726df056a0ecc59970bec5a05d232b2b982ac5aaa7		False	B_word_explanation
CMAD-JSC-Q2-L2-D11	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L2	D11	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	abc018ce8d7ff6760889a66a2ffae785347346b7e4ff2de2dfd31881930e27dc		False	B_word_explanation
CMAD-JSC-Q2-L2-D10	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L2	D10	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-L-A"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	0239fcd49e0225e185b9d7dfaf186b573cb06dc68c119bf394fa74625f3a33ae		False	B_word_explanation
CMAD-JSC-Q2-L2-D01	CMAD-JSC-Q2	JSC-Q2	CMAD-JSC	L2	D01	core	"[""CMAD-JSC-L2""]"	"[""CMAD-JSC-D-F-P"", ""CMAD-JSC-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	860dc3b62d44954c6c1fd91dae3020e153d532fb33c2f6083f8966c0401b5829		False	B_word_explanation
