object_id,query_id,source_kind,source_id,surface,start,end,original_definition,source_text,query_text,source_fit,query_fit,source_fit_provenance,query_fit_provenance,assessment_status
hit:1746:query:1746:lex-new-85a9a8e7d39af4a3:sense:01:18:19,1746,query,1746,舔,18,19,在部分网络口语中，比喻刻意迎合、讨好他人，往往带讽刺或贬义；普通舌头舔舐动作不属于这一比喻义，也不能仅凭此词断定被指称者的动机。,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:2297:demo:5394:lex-0073:sense:01:65:68,2297,demo,5394,txl,65,68,中文'同性恋'拼音的首字母简写，用于代指同性恋群团。,我感觉西方的教会拒绝甚至诅咒同性恋是对他们信仰的维护。我也不容我的信仰被玷污。当然，西方炼铜的，该怎么死怎么死。在我的生活中，只要txl不干扰他人并强迫接受，那可以理解。当然，不诅咒已经是最大的克制了。不祝福，不喜欢。,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2297:demo:4272:lex-0082:sense:01:41:45,2297,demo,4272,崇洋媚外,41,45,指责某人盲目推崇外国事物、奉承外国人，常带贬义；这是说话者的评价，不是从词面即可证实的事实。,我没看到他原来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2297:demo:924:lex-0104:sense:01:55:56,2297,demo,924,鸡,55,56,在部分粗俗语境中可借与“妓”的近音贬损女性或指称性工作者；应描述说话者的用法，不能把对女性的道德指控当作事实。“嫁鸡随鸡”等普通表达不套用该义项。,中国男人超强的繁殖欲，也许我们的基因就决定了我们不团结，所以才需要高喊团结的口号，而国外大多数人泽不需要这些毒鸡汤就能看破实物的本质,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:2297:demo:5394:lex-0175:sense:01:44:46,2297,demo,5394,炼铜,44,46,'炼铜'是'恋童'的中文谐音，指16岁以上的青少年或者成年人认为13岁以下的儿童拥有主要的性吸引力，或者认为只有其才有性吸引力的一种现象。,我感觉西方的教会拒绝甚至诅咒同性恋是对他们信仰的维护。我也不容我的信仰被玷污。当然，西方炼铜的，该怎么死怎么死。在我的生活中，只要txl不干扰他人并强迫接受，那可以理解。当然，不诅咒已经是最大的克制了。不祝福，不喜欢。,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2297:demo:3502:lex-0343:sense:01:6:8,2297,demo,3502,骗婚,6,8,同性恋者隐瞒自己性取向，步入异性恋婚姻的行为。,异性恋一样有骗婚，一样有仇女，直男的大男子主义盛行更导致女性地位下降??,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,wrong_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2297:demo:4352:lex-0635:sense:01:59:60,2297,demo,4352,操,59,60,在部分口语、网络粗口中用于咒骂或表达强烈不满，属粗俗表达；“操作”等普通词中的用法应排除。,两性关系中掌握了话语权，定义价值，可以写小作文。男人有权力一样有，但是男人的责任女人就没有了。不能要求女人贤良淑德和贞操但依旧要求男人承受大部分经济社会责任扮演供养者角色。全世界大部分国家法律偏向女性。男人在两性舆论阵地上一再失守，从处女情结开始再到年龄要求未来还会攻击亲子情节，对女人有纯洁任何要求都是封建对男人依旧要彩礼物质。女人已经实现了东食西宿。我记得初中时都是不是处女一样好这种为非处辩解的言论，流产都是很难想象的事情。再到我的过去你管不着，我要怀谁的孩子我说了算，尽管她可能有老公（提一句这是有法律和案例支持的）。而男人呢，只会被要求更多以前只要物质，现在还要提供情绪价值和长相好。女人不关心生活中与自己无关的东西不关注宏大叙事，抱团专精与两性领域现在已经取得了极大的成果。,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:936:lex-0008:sense:01:41:42,1900,demo,936,默,41,42,'默'是'黑犬'的拼字，指黑色的狗，对黑人群体的侮辱性称呼。,你还真不要小看舆论的力量，有很多事情都是迫于舆论的压力才得以解决，如果大家都保持沉默，那才不是个好现象，不光要反对三非，还要反对在国内的所有洋垃圾，还国人一片净土,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:7694:lex-0048:sense:01:24:26,1900,demo,7694,傻*,24,26,'傻*'是'傻逼'的和谐版，属于脏话、俗语、中国俚语、粗俗用语与忌语、恶意的辱骂，在公共场合使用会被视作非常不礼貌的行为。,本来就是一帮没啥别的只能靠地域来包装自己优越感的傻*，网上输出暴论自我安慰图一乐罢了。,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:3619:lex-0057:sense:01:114:116,1900,demo,3619,黑子,114,116,网络用语，指针对现实或虚拟的人物、作品进行贬低、侮辱的群体，也常用于对黑人群体的侮辱性用词。,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:3619:lex-0057:sense:01:142:144,1900,demo,3619,黑子,142,144,网络用语，指针对现实或虚拟的人物、作品进行贬低、侮辱的群体，也常用于对黑人群体的侮辱性用词。,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:3749:lex-0069:sense:01:66:68,1900,demo,3749,国女,66,68,“中国女性”的网络简称，在部分性别争论中带有概括、嘲讽或贬损意味；具体语气取决于上下文，不预设使用者一定是男性。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:3749:lex-0090:sense:01:9:11,1900,demo,3749,女拳,9,11,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:3749:lex-0090:sense:01:15:17,1900,demo,3749,女拳,15,17,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:3749:lex-0090:sense:01:119:121,1900,demo,3749,女拳,119,121,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:1900:demo:3749:lex-0090:sense:01:129:131,1900,demo,3749,女拳,129,131,'女拳'是'女权'的中文谐音，常用于对中国女权主义者的贬义表达。,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也没话说。是女性自己不争取正确价值观，让女拳这样妖魔橫行，而女拳要的条件是政府和人类不可能接受的，也就是说不会改变什么，占着位置不做事。,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
