condition_id,query_id,real_mean_margin,background_margin,ncc_margin,probe_margins,probe_ncc_margins,leave_one_out_ncc_margins,physical_real_record_id,physical_probe_record_ids,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,reviewed_margin
FQD-FD-3169-Q07-F2-N1-A,FD-3169-Q07,2.7922335306803383,2.845284681482751,-0.05305115080241274,"{""empty"":3.475896453857422,""lorem"":4.614749145507813,""mask"":2.876710001627604,""na"":1.8723884582519532,""space"":2.9823010762532554}","{""empty"":-0.6836629231770837,""lorem"":-1.8225156148274744,""mask"":-0.08447647094726562,""na"":0.9198450724283851,""space"":-0.19006754557291705}","{""empty"":0.06100332257223684,""lorem"":0.14573390511180406,""mask"":-0.045330400977001695,""na"":-0.514510192266358,""space"":-0.0212667437124181}",FQP-4eb2eae15bbcd952be4d547740286e8ff3b7ae2a544bd80d947c94d3f1ef871a,"{""empty"":""FQP-4f22bd451f49065b99963ce7d888e1506fc7b35d34aac4f982e3a7286ae20b65"",""lorem"":""FQP-57c6305c7e30a8206d048421e670e4e27df62a384f239280d85cb95481b0bef8"",""mask"":""FQP-933d239456c95bdcf82e814b6d27a27f8fc417cb051067684e1cce5e8f3625cb"",""na"":""FQP-e72d928c10e4587591cc0a155883d4b6143b6077929ab64daa5e1508c47de986"",""space"":""FQP-94d56ca9a5f7e29e19ae4e48226645871635daa0e50db3275c620b52a5882550""}",hate,False,False,null,non-hate,null,False,-0.05305115080241274
FQD-FD-3169-Q07-F2-N1-H,FD-3169-Q07,2.7861709594726562,2.8104610868109576,-0.02429012733830138,"{""empty"":3.4468048095703123,""lorem"":4.615529886881511,""mask"":2.8394098917643227,""na"":1.8343231201171875,""space"":2.9404919942220054}","{""empty"":-0.6606338500976561,""lorem"":-1.8293589274088546,""mask"":-0.05323893229166643,""na"":0.9518478393554688,""space"":-0.1543210347493491}","{""empty"":0.09060977806374737,""lorem"":0.1762378934538047,""mask"":-0.01716763085069628,""na"":-0.4864967340934525,""space"":0.005995541606785171}",FQP-e27dae0510251c0a5a6220bbf0f68174e657ad5f40aa444ae7e1ed831660b9e3,"{""empty"":""FQP-b04b83ae8129d0899d9f630fcdc8dc5bb33a09e09f8461f0d97a94a197350a38"",""lorem"":""FQP-6756d60245428fefd8c51603ba470a8ca426ce2739d8d29860b8ad1d2718da6b"",""mask"":""FQP-1f0dc6db71ca2c33f578b0b8529892d3555a493db4efa421665f9e3b79c59198"",""na"":""FQP-9c70d0d7bb8c9904a470010172a65975287b75dec2a20633c9e47e1726d0c135"",""space"":""FQP-57f43bc66a5755da517b48e9bb4c7761b312204286d116ab2e037c95a18bee44""}",hate,False,False,null,non-hate,null,False,-0.02429012733830138
FQD-FD-3169-Q07-F2-N2-A,FD-3169-Q07,2.881727091471354,2.8037911648096774,0.07793592666167681,"{""empty"":3.4726717631022135,""lorem"":4.5326988220214846,""mask"":2.80434315999349,""na"":1.8218538920084637,""space"":2.9751846313476564}","{""empty"":-0.5909446716308593,""lorem"":-1.6509717305501304,""mask"":0.07738393147786438,""na"":1.0598731994628905,""space"":-0.09345753987630223}","{""empty"":0.19689933383642977,""lorem"":0.2755237895061913,""mask"":0.07807388329689902,""na"":-0.3887877310207779,""space"":0.11698871974682357}",FQP-e487b34dcf6acc62ae571151d4836a2fc5b3ec5a8c7967482a3466d058e24314,"{""empty"":""FQP-88f3ca60ab094fd5e961879817543a918180ab9ef5dbd260f9fc8fe8935e06e0"",""lorem"":""FQP-e1521ae8e618ee160f4ea035065ab609c034979cc4fb7c5d61230e3e94be3642"",""mask"":""FQP-cdde802627be9e440c1894ef604f2ee63adfaf79c1605a24e0ffeae132e967c1"",""na"":""FQP-07e922c2b68a5cc4f511ae24ad6c716be7bf5231d2cab97db53055a8ccc6645d"",""space"":""FQP-8a5bba3fa8129c0d8094704edc6161915ffe2a38dbf78c5625c479f26e4ec948""}",non-hate,False,False,null,non-hate,null,True,0.07793592666167681
FQD-FD-3169-Q07-F2-N2-H,FD-3169-Q07,2.903741709391276,2.7614398629523578,0.1423018464389183,"{""empty"":3.421095530192057,""lorem"":4.527075958251953,""mask"":2.7603312174479164,""na"":1.779810333251953,""space"":2.9226033528645834}","{""empty"":-0.5173538208007811,""lorem"":-1.6233342488606772,""mask"":0.14341049194335964,""na"":1.123931376139323,""space"":-0.01886164347330732}","{""empty"":0.260295572151112,""lorem"":0.34183460740618754,""mask"":0.14202451577191022,""na"":-0.32160005408232495,""space"":0.17923912823827104}",FQP-8ffd882b021914cd614a98f3f3dbfa7df2bc4255d3fa2fde309dc374b90b69cd,"{""empty"":""FQP-8b9a48f487bf626f3f0914e29bcd9fcf32fb15fe3dc2ac0e5f44435bf5b87127"",""lorem"":""FQP-dc44f8052b10ca85b4e649bf9a95385711a05a47391571524c0a8e09cb9f21e5"",""mask"":""FQP-f25d4fe08b212a8cf9fe08e916b2c7270be52dac271b9ab62dfa125a810af2f1"",""na"":""FQP-c725dc5ef9cae210aa1cfd2bfdb5e695bd383e3c51d72d90347e5c7b3efe0312"",""space"":""FQP-c9361d8faaa02caa96a91253865ffff0857937236a74478469d49f64c8977245""}",non-hate,False,False,null,non-hate,null,True,0.1423018464389183
FQD-FD-3169-Q07-F2-O-A,FD-3169-Q07,0.681280771891276,2.8053067110471837,-2.1240259391559078,"{""empty"":3.396752675374349,""lorem"":4.427587890625,""mask"":2.9167160034179687,""na"":1.8317164103190104,""space"":2.9107706705729166}","{""empty"":-2.715471903483073,""lorem"":-3.7463071187337245,""mask"":-2.2354352315266928,""na"":-1.1504356384277346,""space"":-2.2294898986816407}","{""empty"":-2.014912971519385,""lorem"":-1.931081535678393,""mask"":-2.097815956647605,""na"":-2.5837893564681296,""space"":-2.0991351674156262}",FQP-a9d48703986fd6afddbbcdc53dd727628c1d198d6497181edffff5950dbae5c7,"{""empty"":""FQP-4835c1ae56dd21b6bab67dfa27937d2e97f1f697b1cb76c3b2e1edcbcd2c1dbc"",""lorem"":""FQP-37a777d383ac73f2b3c924cbd5fa7c6ddb96a76bb02b140d6e03c251d3cf9a4b"",""mask"":""FQP-106c98b6a5f803aeca6d43290fffd8def830b9a631a7f95d474ab74e31eabd07"",""na"":""FQP-b83167ab6928ba25fc4f343266ab8e905518d09bf1b677cd3111cb91bd2c148d"",""space"":""FQP-2f2b7fc14fa188548ca1b16aedf29f9e497e39f4651e6395e7e27a15ca12a0c8""}",hate,False,False,null,non-hate,null,False,-2.1240259391559078
FQD-FD-3169-Q07-F2-O-H,FD-3169-Q07,0.6046056111653646,2.765817443793497,-2.1612118326281324,"{""empty"":3.3976974487304688,""lorem"":4.46067606608073,""mask"":2.84797846476237,""na"":1.7849957784016925,""space"":2.8684712727864583}","{""empty"":-2.793091837565104,""lorem"":-3.856070454915365,""mask"":-2.2433728535970054,""na"":-1.180390167236328,""space"":-2.263865661621094}","{""empty"":-2.0467169821672204,""lorem"":-1.9646455531773024,""mask"":-2.1415711148914447,""na"":-2.6247026282151547,""space"":-2.1369412268840113}",FQP-1d531317e17bf75240a61af307ec63bb31219b8a85eb68dbd23d52f7acf435a3,"{""empty"":""FQP-686e69fb3420abc2159fd4a7a1ee1d909c58616fdc30dee608b6c7189be85ec7"",""lorem"":""FQP-4a682681b6332b339a2414e6bdc8b4e8d6b9ae25640d95b57c5213775f784176"",""mask"":""FQP-7b3c397de412fae1dd586d7b5f9cb4c2c3eed121774a14da583d21a42245be00"",""na"":""FQP-8e2ca871b9a21d5f49241232bb7e6854f7f0db5175114cb4b401d0b94170f06c"",""space"":""FQP-7d671b8e1115330056c9231ccb2f72dc877b82960a83a43f50817468777ac7e8""}",hate,False,False,null,non-hate,null,False,-2.1612118326281324
FQD-FD-3169-Q08-F1-D-A,FD-3169-Q08,-0.4859583536783854,2.7298514565161875,-3.215809810194573,"{""empty"":3.2098340352376304,""lorem"":4.114040120442708,""mask"":2.775092569986979,""na"":1.8665224711100261,""space"":2.775407918294271}","{""empty"":-3.695792388916016,""lorem"":-4.599998474121094,""mask"":-3.261050923665364,""na"":-2.3524808247884117,""space"":-3.261366271972656}","{""empty"":-3.122168462210917,""lorem"":-3.0345127766319764,""mask"":-3.2047751010151933,""na"":-3.5871719518789744,""space"":-3.2047000837325283}",FQP-1754fa8e7eac56d34a9a465eb7c6f368e79dd16615872c1b16cfd282b0580864,"{""empty"":""FQP-8b5c00620b6fc99cb54490df92abe314f181183af11f673fd057514775f432d2"",""lorem"":""FQP-51d999e91eb0dbddddb5049ee6797d04c484c3c82d0990e43db1da6d9bbc041e"",""mask"":""FQP-1e7090797e5adfaa338e99dc2ff681ae9eabbcac83a250f4c40ab2fbb4c48088"",""na"":""FQP-df073c700e093232a7de4acba3ff0dcd0bb522b686d0635f387768386743e3d8"",""space"":""FQP-8731f7b9ac383106c5e80e9047a3425dad8f99d01dc7eafdf04006937b47af1a""}",hate,False,False,null,hate,null,True,3.215809810194573
FQD-FD-3169-Q08-F1-D-H,FD-3169-Q08,-0.5807088216145834,2.6970369435455517,-3.277745765160135,"{""empty"":3.1661771138509116,""lorem"":4.112913513183594,""mask"":2.7422078450520835,""na"":1.8338401794433594,""space"":2.7360875447591146}","{""empty"":-3.746885935465495,""lorem"":-4.693622334798177,""mask"":-3.322916666666667,""na"":-2.4145490010579427,""space"":-3.316796366373698}","{""empty"":-3.18565311955352,""lorem"":-3.094292863021274,""mask"":-3.2667266002817725,""na"":-3.647685517012904,""space"":-3.2681880648860964}",FQP-643d82672ac0452668ece346939cf39918b972aa801447a2652c0fcad40fe668,"{""empty"":""FQP-4daa6da2fc818a38bb59b3041df5395fccf6bad9953823e95858fd5c7852a838"",""lorem"":""FQP-016cda27aa5a03952260cb9227749c3600162e92d41c34f4db5f4ef0035119c3"",""mask"":""FQP-9f181fa3da621fa6e16b1e2d5d38037c4e0a3f0a105ac650b92c10a44806d25d"",""na"":""FQP-7ce434cae8eb527d641e47122b3a5b89f6896742325361dd31a9bfbe80deb090"",""space"":""FQP-b274c576cd281cf70bec202434eda9ea35eae42fd392c2ff94f97adb31adb7ed""}",hate,False,False,null,hate,null,True,3.277745765160135
FQD-FD-3169-Q08-F1-N1-A,FD-3169-Q08,-0.1031102498372396,2.8717067545134904,-2.9748170043507303,"{""empty"":3.579503885904948,""lorem"":4.606534830729167,""mask"":2.8579381306966147,""na"":1.879436747233073,""space"":3.0761029561360678}","{""empty"":-3.6826141357421873,""lorem"":-4.709645080566407,""mask"":-2.961048380533854,""na"":-1.9825469970703127,""space"":-3.1792132059733076}","{""empty"":-2.851469793459838,""lorem"":-2.7776809562413654,""mask"":-2.9782857608269317,""na"":-3.454515715715149,""space"":-2.929084443981969}",FQP-17a3181fc03b2ad8fbbb3e4ade0238abb04f2a03caac4e231237be8d5dceb965,"{""empty"":""FQP-27beeda054068b92b66e119e8a6caab41a80d009dd7db1693746b71b7616bc09"",""lorem"":""FQP-96917f8670e8164b5be92bee9b546111a549ce60a0853d9cd72e65246f55ec97"",""mask"":""FQP-5ffc54cc96576d3a6a336836b7ad5254514487ed15305cf1d43fde096cf1053d"",""na"":""FQP-9aff3deb49da4cf37e7ac3a38c7a91f9b31a4cd2a4fb167f2f1a763cd476a64e"",""space"":""FQP-3197ac4167b62ed1935ecd815ac992cb7a504c82dedc68fa91078a4f4899fe03""}",hate,False,False,null,hate,null,True,2.9748170043507303
FQD-FD-3169-Q08-F1-N1-H,FD-3169-Q08,-0.18800964355468752,2.826161483202899,-3.0141711267575864,"{""empty"":3.5256510416666664,""lorem"":4.605133565266927,""mask"":2.8228530883789062,""na"":1.8292091369628907,""space"":3.0160291035970053}","{""empty"":-3.713660685221354,""lorem"":-4.793143208821615,""mask"":-3.0108627319335937,""na"":-2.0172187805175783,""space"":-3.2040387471516927}","{""empty"":-2.891620540702617,""lorem"":-2.8148150856828367,""mask"":-3.0149997464838836,""na"":-3.4952019214184777,""space"":-2.9713397286310097}",FQP-1e43666feeaa2a66e9030b1b21bf35eaab11a4b9032d6215a72af36937b96a3d,"{""empty"":""FQP-dfb2758c9585bebe9ea6596b58315e7fab4857ad24e192a4c566fcc1baa61483"",""lorem"":""FQP-079219bb679336033c08aa03f373d5fa777da2add6f96b2f7b9c05f3871d6621"",""mask"":""FQP-744affeb10f154c2f7f808b15ee2d370c8e8a9a4a2db3984802625640fc02b8a"",""na"":""FQP-184593177a28d48a2b5c6a4b5604079422c8036827708ee1e8adab5fb2233590"",""space"":""FQP-7bb96d4ba15ba3bd44799599d7ae54b3b7118d6f3b759729ece78e787d5dd992""}",hate,False,False,null,hate,null,True,3.0141711267575864
FQD-FD-3169-Q08-F1-N2-A,FD-3169-Q08,0.012402598063151027,2.8203422040755806,-2.8079396060124298,"{""empty"":3.55185546875,""lorem"":4.521191660563152,""mask"":2.77161865234375,""na"":1.8273757934570312,""space"":3.0523969014485677}","{""empty"":-3.5394528706868487,""lorem"":-4.508789062500001,""mask"":-2.759216054280599,""na"":-1.8149731953938801,""space"":-3.0399943033854164}","{""empty"":-2.6816468706791587,""lorem"":-2.6116925993224713,""mask"":-2.820456473633972,""na"":-3.285137798391916,""space"":-2.7567341182561966}",FQP-1717a3d1d2e7b01fb2a4d1aff53d70df6454e7a65fddbffbf54a7aa828502fbb,"{""empty"":""FQP-0f2eff1e9cbb20100d96859c77c37afdd9a0c0b3403eddd7fad4a8fa6442a3a9"",""lorem"":""FQP-da7fd557961c12469c4687f5587136fc9f0a2a96c85b6b0ceee34b0307bc7c1b"",""mask"":""FQP-a54b2542919b7e48df5d4ec47480aa2579e7fccb3c3b63f5be8c1693274c691e"",""na"":""FQP-29c3adc6fef4d10084756434182d7ae3c73e5f9b768e9f2af13284a004ec5ef3"",""space"":""FQP-d1e2f5e87c16e17fb4a58ec34a0ce93af347aeda8366b7569d84775ce506bfe5""}",hate,False,False,null,hate,null,True,2.8079396060124298
FQD-FD-3169-Q08-F1-N2-H,FD-3169-Q08,-0.0787968953450521,2.774417165612287,-2.853214060957339,"{""empty"":3.503947194417318,""lorem"":4.513515218098958,""mask"":2.7413787841796875,""na"":1.769927978515625,""space"":2.999597676595052}","{""empty"":-3.58274408976237,""lorem"":-4.59231211344401,""mask"":-2.8201756795247395,""na"":-1.8487248738606772,""space"":-3.078394571940104}","{""empty"":-2.7269497998846886,""lorem"":-2.6548938147187853,""mask"":-2.8616262423787444,""na"":-3.337507104805449,""space"":-2.8033157375118334}",FQP-5bf4361e0c0665d38f4d33a1b6e6620c1c4c26122696a63cd74482cd1d152f03,"{""empty"":""FQP-44e414cfd59a7c545692e65d7dd1e7938c5b84aeb502b63a78706e28ff040c5c"",""lorem"":""FQP-21af549f62449c4aa7aa06556976a4aef9163f0c9de2edd22cea29103ce3858d"",""mask"":""FQP-103e358fd7fcc0afd01fe0dc1c0bef7138cdec30d4831e0962bcd948a095f1d9"",""na"":""FQP-e5e1ca1fad5e593621230997367ea0b44fb52283bbd10a3095ea27b0cbdf3461"",""space"":""FQP-7c7113f06826bd36b20acb9170c816b907cf69ea394abd74f42e723a9e35f9d4""}",hate,False,False,null,hate,null,True,2.853214060957339
FQD-FD-3169-Q08-F1-O-A,FD-3169-Q08,-0.8203814188639322,2.8117657112581274,-3.6321471301220596,"{""empty"":3.451288350423177,""lorem"":4.376014455159505,""mask"":2.8051162719726563,""na"":1.8637502034505207,""space"":2.9658251444498696}","{""empty"":-4.27166976928711,""lorem"":-5.1963958740234375,""mask"":-3.6254976908365886,""na"":-2.684131622314453,""space"":-3.786206563313802}","{""empty"":-3.5168512401748186,""lorem"":-3.4420028241864533,""mask"":-3.633815632093361,""na"":-4.071186536515896,""space"":-3.5967224765477557}",FQP-5ae8fd5e78f4989baae6ce0b132ec49ffaed7aa9fcf808d3b618850e57463aed,"{""empty"":""FQP-b05d2b09a9af3a0785c7a7fa801255072aac62ce6c967aa581b2c1507ccfd7ed"",""lorem"":""FQP-1d64015bddaeadd90b18f1726f650faee057cd5eadfec8966b2d92df7e7b2451"",""mask"":""FQP-a43ac97810c23a25d5f1f4923325a82baf678f9e5363e87e12a7fc4d2632eb9f"",""na"":""FQP-7a088a0ec25b707aad36562f9ec787f9074290d598651c984931c50cb649c488"",""space"":""FQP-839e0d1a2d9dd21551c2a0696ced08b03ce88509841ce03b60a4e0f6a9b241b4""}",hate,False,False,null,hate,null,True,3.6321471301220596
FQD-FD-3169-Q08-F1-O-H,FD-3169-Q08,-0.7748653411865234,2.69136176104422,-3.466227102230744,"{""empty"":3.3062199910481773,""lorem"":4.366620127360027,""mask"":2.688496653238932,""na"":1.7490887959798176,""space"":2.792810312906901}","{""empty"":-4.081085332234701,""lorem"":-5.14148546854655,""mask"":-3.4633619944254557,""na"":-2.523954137166341,""space"":-3.5676756540934242}","{""empty"":-3.353645331951758,""lorem"":-3.2696795940628256,""mask"":-3.4669445002505475,""na"":-3.894224908062723,""space"":-3.442213599071387}",FQP-f1ff56e3baad1396bf52127ca2b464780caa84172a90954cdb851ea9b6702795,"{""empty"":""FQP-481b5566480d71b4932a463d1b55aedb773ddcc3bc6f133ac612b6914492b5e4"",""lorem"":""FQP-e938a92f5f645e1d4092e2e7ca791b297082e0da755f23b6e9bb15a19de69cf8"",""mask"":""FQP-6b73b3708cc4aeacbc65526068a79fcd919c49d523eaa9f2d84e442a9837651a"",""na"":""FQP-952560bdb4a05a95038380727a669f732f59fff58f8d659fc97bb27ed975812e"",""space"":""FQP-2f8e24f5c93494c1e8d4c0d577bfe69a25015d06867108de037d6eb32579f331""}",hate,False,False,null,hate,null,True,3.466227102230744
FQD-FD-3169-Q08-F2-D-A,FD-3169-Q08,-0.5650202433268229,2.706236875782036,-3.2712571191088586,"{""empty"":3.128997548421224,""lorem"":4.161380513509115,""mask"":2.733651224772135,""na"":1.8768872578938802,""space"":2.716709645589193}","{""empty"":-3.694017791748047,""lorem"":-4.726400756835938,""mask"":-3.298671468098958,""na"":-2.441907501220703,""space"":-3.281729888916016}","{""empty"":-3.1863820046371143,""lorem"":-3.0856985256508627,""mask"":-3.2645051313843605,""na"":-3.618413271216323,""space"":-3.2686538550122433}",FQP-67644c04a5bbc121f8c606ce68b401f004c0106351c0242b98f9fcbc0287eb3c,"{""empty"":""FQP-b94f647ce8108e6cd35d707950f0683f66547ee3ae9b5fbd806e64298054a442"",""lorem"":""FQP-18e9a46a8ea17a2fafef8e99049a56afdee9fa5b5dbcd3d61a1ff9f64aa445a3"",""mask"":""FQP-7585e6c564f72da842a5cca03e45e73c3c618d20f8b7e65491687e85d4a499f0"",""na"":""FQP-50810774bb3c43835428854353fa186f9138ffa7899f09cd197f20cca4465d2b"",""space"":""FQP-ce28e1c609c859a6a668d7663eda0f422d8ceffefad9e9a82c354e3c593d1699""}",hate,False,False,null,hate,null,True,3.2712571191088586
FQD-FD-3169-Q08-F2-D-H,FD-3169-Q08,-0.5898732503255208,2.6781963586082966,-3.2680696089338177,"{""empty"":3.0859222412109375,""lorem"":4.151829783121745,""mask"":2.711181386311849,""na"":1.856372578938802,""space"":2.6705345153808593}","{""empty"":-3.6757954915364586,""lorem"":-4.7417030334472665,""mask"":-3.30105463663737,""na"":-2.4462458292643228,""space"":-3.26040776570638}","{""empty"":-3.1855464392823167,""lorem"":-3.0812152020810846,""mask"":-3.259969563609924,""na"":-3.609236636889019,""space"":-3.269993087785439}",FQP-1c91af99bbddd8a60fc65d7ba6361345bf0cb898fe22bb4bad227f81045a221a,"{""empty"":""FQP-2b3785a264069fcf709e4c0456d78d5010228545b45ce598747150f9dc40aded"",""lorem"":""FQP-9cdd31e2cee22745c33e2f1859e358ee791f1f0abb2465fedfbfd80a1dac64a9"",""mask"":""FQP-c6c1d92a664e937bb4bb1ebd7a0f7e72d3c0eea3bc9ca18a85851121fbdf3db9"",""na"":""FQP-4b8d84fcc3c2f35ec03dc9d4e0055cf92d5dd998ca7a639e5f7d04c3d460f8ed"",""space"":""FQP-6b5474efc5b93c22e55333cdde949127a4d8d0b204a627dc96fc275688b64a54""}",hate,False,False,null,hate,null,True,3.2680696089338177
FQD-FD-3169-Q08-F2-N1-A,FD-3169-Q08,-0.18516464233398439,2.845284681482751,-3.0304493238167356,"{""empty"":3.475896453857422,""lorem"":4.614749145507813,""mask"":2.876710001627604,""na"":1.8723884582519532,""space"":2.9823010762532554}","{""empty"":-3.6610610961914065,""lorem"":-4.799913787841797,""mask"":-3.0618746439615885,""na"":-2.0575531005859378,""space"":-3.16746571858724}","{""empty"":-2.916394850442086,""lorem"":-2.831664267902519,""mask"":-3.0227285739913246,""na"":-3.491908365280681,""space"":-2.998664916726741}",FQP-105c57142b8bfca12a619f6f484a62b1e82ec6ab4e4f6fd7fda50bfa5143328d,"{""empty"":""FQP-4f22bd451f49065b99963ce7d888e1506fc7b35d34aac4f982e3a7286ae20b65"",""lorem"":""FQP-57c6305c7e30a8206d048421e670e4e27df62a384f239280d85cb95481b0bef8"",""mask"":""FQP-933d239456c95bdcf82e814b6d27a27f8fc417cb051067684e1cce5e8f3625cb"",""na"":""FQP-e72d928c10e4587591cc0a155883d4b6143b6077929ab64daa5e1508c47de986"",""space"":""FQP-94d56ca9a5f7e29e19ae4e48226645871635daa0e50db3275c620b52a5882550""}",hate,False,False,null,hate,null,True,3.0304493238167356
FQD-FD-3169-Q08-F2-N1-H,FD-3169-Q08,-0.18988978068033857,2.8104610868109576,-3.000350867491296,"{""empty"":3.4468048095703123,""lorem"":4.615529886881511,""mask"":2.8394098917643227,""na"":1.8343231201171875,""space"":2.9404919942220054}","{""empty"":-3.636694590250651,""lorem"":-4.80541966756185,""mask"":-3.0292996724446613,""na"":-2.024212900797526,""space"":-3.130381774902344}","{""empty"":-2.8854509620892475,""lorem"":-2.79982284669919,""mask"":-2.993228371003691,""na"":-3.4625574742464473,""space"":-2.9700651985462097}",FQP-d6e7781654ea955543823f38b32c87d72b8bf0e4ac446dce781cb2dcf11ee630,"{""empty"":""FQP-b04b83ae8129d0899d9f630fcdc8dc5bb33a09e09f8461f0d97a94a197350a38"",""lorem"":""FQP-6756d60245428fefd8c51603ba470a8ca426ce2739d8d29860b8ad1d2718da6b"",""mask"":""FQP-1f0dc6db71ca2c33f578b0b8529892d3555a493db4efa421665f9e3b79c59198"",""na"":""FQP-9c70d0d7bb8c9904a470010172a65975287b75dec2a20633c9e47e1726d0c135"",""space"":""FQP-57f43bc66a5755da517b48e9bb4c7761b312204286d116ab2e037c95a18bee44""}",hate,False,False,null,hate,null,True,3.000350867491296
FQD-FD-3169-Q08-F2-N2-A,FD-3169-Q08,-0.07489446004231773,2.8037911648096774,-2.878685624851995,"{""empty"":3.4726717631022135,""lorem"":4.5326988220214846,""mask"":2.80434315999349,""na"":1.8218538920084637,""space"":2.9751846313476564}","{""empty"":-3.547566223144531,""lorem"":-4.607593282063802,""mask"":-2.8792376200358074,""na"":-1.8967483520507815,""space"":-3.050079091389974}","{""empty"":-2.759722217677242,""lorem"":-2.6810977620074805,""mask"":-2.8785476682167728,""na"":-3.3454092825344497,""space"":-2.839632831766848}",FQP-de08f3645d6ae635b9eb54aab8d70ef8919d15b3d5ab62722228cf8199556c74,"{""empty"":""FQP-88f3ca60ab094fd5e961879817543a918180ab9ef5dbd260f9fc8fe8935e06e0"",""lorem"":""FQP-e1521ae8e618ee160f4ea035065ab609c034979cc4fb7c5d61230e3e94be3642"",""mask"":""FQP-cdde802627be9e440c1894ef604f2ee63adfaf79c1605a24e0ffeae132e967c1"",""na"":""FQP-07e922c2b68a5cc4f511ae24ad6c716be7bf5231d2cab97db53055a8ccc6645d"",""space"":""FQP-8a5bba3fa8129c0d8094704edc6161915ffe2a38dbf78c5625c479f26e4ec948""}",hate,False,False,null,hate,null,True,2.878685624851995
FQD-FD-3169-Q08-F2-N2-H,FD-3169-Q08,-0.07307586669921876,2.7614398629523578,-2.8345157296515766,"{""empty"":3.421095530192057,""lorem"":4.527075958251953,""mask"":2.7603312174479164,""na"":1.779810333251953,""space"":2.9226033528645834}","{""empty"":-3.494171396891276,""lorem"":-4.600151824951172,""mask"":-2.8334070841471353,""na"":-1.8528861999511719,""space"":-2.9956792195638022}","{""empty"":-2.716522003939383,""lorem"":-2.6349829686843074,""mask"":-2.8347930603185847,""na"":-3.29841763017282,""space"":-2.797578447852224}",FQP-9d143b331a2ffb835bd0b87d354070549c4d6316bc15d16eba504cd4eb39637c,"{""empty"":""FQP-8b9a48f487bf626f3f0914e29bcd9fcf32fb15fe3dc2ac0e5f44435bf5b87127"",""lorem"":""FQP-dc44f8052b10ca85b4e649bf9a95385711a05a47391571524c0a8e09cb9f21e5"",""mask"":""FQP-f25d4fe08b212a8cf9fe08e916b2c7270be52dac271b9ab62dfa125a810af2f1"",""na"":""FQP-c725dc5ef9cae210aa1cfd2bfdb5e695bd383e3c51d72d90347e5c7b3efe0312"",""space"":""FQP-c9361d8faaa02caa96a91253865ffff0857937236a74478469d49f64c8977245""}",hate,False,False,null,hate,null,True,2.8345157296515766
FQD-FD-3169-Q08-F2-O-A,FD-3169-Q08,-0.8614580790201822,2.8053067110471837,-3.666764790067366,"{""empty"":3.396752675374349,""lorem"":4.427587890625,""mask"":2.9167160034179687,""na"":1.8317164103190104,""space"":2.9107706705729166}","{""empty"":-4.258210754394531,""lorem"":-5.289045969645183,""mask"":-3.778174082438151,""na"":-2.6931744893391927,""space"":-3.772228749593099}","{""empty"":-3.5576518224308433,""lorem"":-3.473820386589851,""mask"":-3.640554807559063,""na"":-4.126528207379588,""space"":-3.6418740183270844}",FQP-b67ddcd33e48da6b41fca40880c8d6057c1a3d3c485c3299c8ff5ecfa6b2a975,"{""empty"":""FQP-4835c1ae56dd21b6bab67dfa27937d2e97f1f697b1cb76c3b2e1edcbcd2c1dbc"",""lorem"":""FQP-37a777d383ac73f2b3c924cbd5fa7c6ddb96a76bb02b140d6e03c251d3cf9a4b"",""mask"":""FQP-106c98b6a5f803aeca6d43290fffd8def830b9a631a7f95d474ab74e31eabd07"",""na"":""FQP-b83167ab6928ba25fc4f343266ab8e905518d09bf1b677cd3111cb91bd2c148d"",""space"":""FQP-2f2b7fc14fa188548ca1b16aedf29f9e497e39f4651e6395e7e27a15ca12a0c8""}",hate,False,False,null,hate,null,True,3.666764790067366
FQD-FD-3169-Q08-F2-O-H,FD-3169-Q08,-0.7765861511230469,2.765817443793497,-3.5424035949165438,"{""empty"":3.3976974487304688,""lorem"":4.46067606608073,""mask"":2.84797846476237,""na"":1.7849957784016925,""space"":2.8684712727864583}","{""empty"":-4.174283599853515,""lorem"":-5.237262217203776,""mask"":-3.624564615885417,""na"":-2.5615819295247393,""space"":-3.6450574239095053}","{""empty"":-3.427908744455632,""lorem"":-3.345837315465714,""mask"":-3.5227628771798565,""na"":-4.005894390503566,""space"":-3.518132989172423}",FQP-c41e9a7739b2817eeed6371935c6aa8ed4b5294d7ad1475f240405ef9a28a67e,"{""empty"":""FQP-686e69fb3420abc2159fd4a7a1ee1d909c58616fdc30dee608b6c7189be85ec7"",""lorem"":""FQP-4a682681b6332b339a2414e6bdc8b4e8d6b9ae25640d95b57c5213775f784176"",""mask"":""FQP-7b3c397de412fae1dd586d7b5f9cb4c2c3eed121774a14da583d21a42245be00"",""na"":""FQP-8e2ca871b9a21d5f49241232bb7e6854f7f0db5175114cb4b401d0b94170f06c"",""space"":""FQP-7d671b8e1115330056c9231ccb2f72dc877b82960a83a43f50817468777ac7e8""}",hate,False,False,null,hate,null,True,3.5424035949165438
