contrast_id,cross_query,human_stratum_validation_required,ncc_background_cancels,role,terms,main_effects,main_directions,all_five_directions_agree_resolved,all_single_probes_agree_with_ncc,all_leave_one_out_agree_with_ncc
FD-3169-Q04-F1-O-P2-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-P2-A""}]","{""ab_forward/answer_sum"":0.9244155883789062,""ab_reverse/answer_sum"":2.343952178955078,""ncc"":0.08106225196644345,""original/answer_mean"":-0.010886891682942768,""original/answer_sum"":-0.053531646728515625}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q04-F1-O-P2-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-P2-H""}]","{""ab_forward/answer_sum"":-0.1568470001220703,""ab_reverse/answer_sum"":0.303466796875,""ncc"":-0.005226266212360997,""original/answer_mean"":-0.0029551188151041297,""original/answer_sum"":-0.01326751708984375}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""unresolved"",""original/answer_mean"":""unresolved"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q04-F1-O-P2-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-P2-H""}]","{""ab_forward/answer_sum"":0.8459920883178711,""ab_reverse/answer_sum"":2.495685577392578,""ncc"":0.07844911886026296,""original/answer_mean"":-0.012364451090494832,""original/answer_sum"":-0.0601654052734375}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q04-F1-O-X2-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-X2-H""}]","{""ab_forward/answer_sum"":1.172952651977539,""ab_reverse/answer_sum"":2.4725608825683594,""ncc"":0.02297802499440138,""original/answer_mean"":-0.011607487996419197,""original/answer_sum"":-0.05471611022949219}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q04-F1-O-X2-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-X2-A""}]","{""ab_forward/answer_sum"":1.3450279235839844,""ab_reverse/answer_sum"":2.0386581420898438,""ncc"":0.03593290311935693,""original/answer_mean"":-0.006692504882812478,""original/answer_sum"":-0.03180694580078125}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q04-F1-O-X2-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.1720752716064453,""ab_reverse/answer_sum"":0.4339027404785156,""ncc"":-0.012954878124955549,""original/answer_mean"":-0.004914983113606719,""original/answer_sum"":-0.022909164428710938}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""unresolved"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q04-F1-O-X2-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-X2-H""}]","{""ab_forward/answer_sum"":1.2589902877807617,""ab_reverse/answer_sum"":2.2556095123291016,""ncc"":0.029455464056879155,""original/answer_mean"":-0.009149996439615837,""original/answer_sum"":-0.04326152801513672}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q05-F1-O-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""}]","{""ab_forward/answer_sum"":0.040435791015625,""ab_reverse/answer_sum"":0.14057540893554688,""ncc"":0.08901433229398514,""original/answer_mean"":-0.03138961791992201,""original/answer_sum"":-0.09376144409179688}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q05-F1-P1-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""}]","{""ab_forward/answer_sum"":0.4679603576660156,""ab_reverse/answer_sum"":-0.18454360961914062,""ncc"":-0.011662810392271128,""original/answer_mean"":-0.12755177815755203,""original/answer_sum"":-0.40843963623046875}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q05-F1-X1-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.7991828918457031,""ab_reverse/answer_sum"":-1.6323318481445312,""ncc"":-0.02076330374441593,""original/answer_mean"":-0.12447967529296866,""original/answer_sum"":-0.39000701904296875}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,False,True
FD-3169-Q05-F1-P2-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-H""}]","{""ab_forward/answer_sum"":0.8005104064941406,""ab_reverse/answer_sum"":-0.1792144775390625,""ncc"":-0.018529235350667195,""original/answer_mean"":-0.1366620381673177,""original/answer_sum"":-0.4336357116699219}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q05-F1-X2-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.4848442077636719,""ab_reverse/answer_sum"":-1.3243370056152344,""ncc"":0.03770661501701156,""original/answer_mean"":-0.07465744018554688,""original/answer_sum"":-0.23123550415039062}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q05-F1-P1-X1-sH,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""}]","{""ab_forward/answer_sum"":1.3748588562011719,""ab_reverse/answer_sum"":1.4182243347167969,""ncc"":0.3362706125431867,""original/answer_mean"":0.3624153137207031,""original/answer_sum"":1.0899925231933594}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q05-F1-P1-X1-sA,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""}]","{""ab_forward/answer_sum"":2.6420021057128906,""ab_reverse/answer_sum"":2.8660125732421875,""ncc"":0.3453711058953315,""original/answer_mean"":0.35934321085611975,""original/answer_sum"":1.0715599060058594}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q05-F1-P1-X1-I,False,False,False,scope_matched,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""}]","{""ab_forward/answer_sum"":-1.2671432495117188,""ab_reverse/answer_sum"":-1.4477882385253906,""ncc"":-0.0091004933521448,""original/answer_mean"":0.0030721028645833703,""original/answer_sum"":0.0184326171875}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""unresolved"",""original/answer_mean"":""unresolved"",""original/answer_sum"":""positive""}",False,False,False
FD-3169-Q05-F1-P1-X1-C,False,False,False,scope_matched,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""}]","{""ab_forward/answer_sum"":2.0084304809570312,""ab_reverse/answer_sum"":2.142118453979492,""ncc"":0.3408208592192591,""original/answer_mean"":0.36087926228841144,""original/answer_sum"":1.0807762145996094}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q05-F1-P2-X2-sH,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-H""}]","{""ab_forward/answer_sum"":2.369842529296875,""ab_reverse/answer_sum"":1.7034225463867188,""ncc"":0.567428726455488,""original/answer_mean"":0.6225212097167968,""original/answer_sum"":1.9600105285644531}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q05-F1-P2-X2-sA,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-A""}]","{""ab_forward/answer_sum"":3.6551971435546875,""ab_reverse/answer_sum"":2.8485450744628906,""ncc"":0.5111928760878093,""original/answer_mean"":0.560516611735026,""original/answer_sum"":1.7576103210449219}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q05-F1-P2-X2-I,False,False,False,scope_matched,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-H""}]","{""ab_forward/answer_sum"":-1.2853546142578125,""ab_reverse/answer_sum"":-1.1451225280761719,""ncc"":0.05623585036767875,""original/answer_mean"":0.062004597981770826,""original/answer_sum"":0.20240020751953125}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
FD-3169-Q05-F1-P2-X2-C,False,False,False,scope_matched,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X2-H""}]","{""ab_forward/answer_sum"":3.0125198364257812,""ab_reverse/answer_sum"":2.2759838104248047,""ncc"":0.5393108012716487,""original/answer_mean"":0.5915189107259113,""original/answer_sum"":1.8588104248046875}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q05-F1-O-P1-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""}]","{""ab_forward/answer_sum"":-3.2420806884765625,""ab_reverse/answer_sum"":-3.607837677001953,""ncc"":-1.157080585774133,""original/answer_mean"":-1.1992965698242186,""original/answer_sum"":-3.7484817504882812}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q05-F1-O-P1-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""}]","{""ab_forward/answer_sum"":-3.669605255126953,""ab_reverse/answer_sum"":-3.2827186584472656,""ncc"":-1.0564034430878768,""original/answer_mean"":-1.1031344095865885,""original/answer_sum"":-3.4338035583496094}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q05-F1-O-P1-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""}]","{""ab_forward/answer_sum"":0.4275245666503906,""ab_reverse/answer_sum"":-0.3251190185546875,""ncc"":-0.10067714268625627,""original/answer_mean"":-0.09616216023763002,""original/answer_sum"":-0.3146781921386719}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q05-F1-O-P1-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""}]","{""ab_forward/answer_sum"":-3.455842971801758,""ab_reverse/answer_sum"":-3.4452781677246094,""ncc"":-1.106742014431005,""original/answer_mean"":-1.1512154897054037,""original/answer_sum"":-3.5911426544189453}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q05-F1-O-X1-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""}]","{""ab_forward/answer_sum"":-1.8672218322753906,""ab_reverse/answer_sum"":-2.1896133422851562,""ncc"":-0.8208099732309464,""original/answer_mean"":-0.8368812561035155,""original/answer_sum"":-2.658489227294922}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q05-F1-O-X1-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""}]","{""ab_forward/answer_sum"":-1.0276031494140625,""ab_reverse/answer_sum"":-0.4167060852050781,""ncc"":-0.7110323371925453,""original/answer_mean"":-0.7437911987304688,""original/answer_sum"":-2.36224365234375}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q05-F1-O-X1-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.8396186828613281,""ab_reverse/answer_sum"":-1.7729072570800781,""ncc"":-0.10977763603840107,""original/answer_mean"":-0.09309005737304665,""original/answer_sum"":-0.2962455749511719}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q05-F1-O-X1-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""}]","{""ab_forward/answer_sum"":-1.4474124908447266,""ab_reverse/answer_sum"":-1.3031597137451172,""ncc"":-0.7659211552117459,""original/answer_mean"":-0.7903362274169922,""original/answer_sum"":-2.510366439819336}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
